Symbol,Settings,Date,Open,High,Low,Close,Volume
VUN,Ex:TSE | Src:Google,2025-04-21,96.200,96.200,94.040,95.020,111166
VUN,Ex:TSE | Src:Google,2025-04-22,96.260,97.500,96.130,97.370,101542
VUN,Ex:TSE | Src:Google,2025-04-23,99.930,101.040,99.140,99.530,209109
VUN,Ex:TSE | Src:Google,2025-04-24,99.480,101.360,99.480,101.320,62113
VUN,Ex:TSE | Src:Google,2025-04-25,101.320,102.010,100.710,102.000,83240
VUN,Ex:TSE | Src:Google,2025-04-28,102.200,102.440,100.940,101.910,57471
VUN,Ex:TSE | Src:Google,2025-04-29,101.740,102.790,101.590,102.480,47759
VUN,Ex:TSE | Src:Google,2025-04-30,101.140,102.280,100.300,102.270,98943
VUN,Ex:TSE | Src:Google,2025-05-01,103.210,104.180,103.040,103.180,71234
VUN,Ex:TSE | Src:Google,2025-05-02,103.890,104.900,103.730,104.630,66469
VUN,Ex:TSE | Src:Google,2025-05-05,103.790,104.640,103.740,104.070,44124
VUN,Ex:TSE | Src:Google,2025-05-06,102.990,103.770,102.720,102.880,44299
VUN,Ex:TSE | Src:Google,2025-05-07,103.320,104.130,102.600,103.780,81451
VUN,Ex:TSE | Src:Google,2025-05-08,104.860,106.260,104.360,105.250,67917
VUN,Ex:TSE | Src:Google,2025-05-09,105.680,105.720,105.010,105.240,45358
VUN,Ex:TSE | Src:Google,2025-05-12,109.130,109.200,108.170,109.170,42861
VUN,Ex:TSE | Src:Google,2025-05-13,109.490,110.140,109.310,109.580,25731
VUN,Ex:TSE | Src:Google,2025-05-14,109.670,110.050,109.500,109.910,41466
VUN,Ex:TSE | Src:Google,2025-05-15,109.740,110.490,109.620,110.130,27645
VUN,Ex:TSE | Src:Google,2025-05-16,110.400,111.200,110.250,111.170,41312
VUN,Ex:TSE | Src:Google,2025-05-20,110.610,110.750,110.010,110.360,22073
VUN,Ex:TSE | Src:Google,2025-05-21,109.070,109.620,107.710,108.070,33880
VUN,Ex:TSE | Src:Google,2025-05-22,108.130,108.680,107.890,107.990,36946
VUN,Ex:TSE | Src:Google,2025-05-23,106.470,106.640,106.100,106.320,60489
VUN,Ex:TSE | Src:Google,2025-05-26,107.960,108.210,107.280,108.210,10394
VUN,Ex:TSE | Src:Google,2025-05-27,107.820,109.190,107.590,109.190,25005
VUN,Ex:TSE | Src:Google,2025-05-28,109.380,109.500,108.610,108.730,13207
VUN,Ex:TSE | Src:Google,2025-05-29,109.300,109.300,108.250,108.870,29319
VUN,Ex:TSE | Src:Google,2025-05-30,108.520,108.610,107.370,108.160,35499
VUN,Ex:TSE | Src:Google,2025-06-02,107.690,108.500,107.170,108.470,40187
VUN,Ex:TSE | Src:Google,2025-06-03,108.580,109.510,108.550,109.410,17391
VUN,Ex:TSE | Src:Google,2025-06-04,109.270,109.520,108.900,109.100,21052
VUN,Ex:TSE | Src:Google,2025-06-05,109.080,109.510,108.180,108.320,48062
VUN,Ex:TSE | Src:Google,2025-06-06,109.550,110.010,109.470,109.900,41066
VUN,Ex:TSE | Src:Google,2025-06-09,109.870,110.150,109.740,109.830,28232
VUN,Ex:TSE | Src:Google,2025-06-10,110.140,110.480,109.750,110.330,29890
VUN,Ex:TSE | Src:Google,2025-06-11,110.690,110.690,109.680,109.960,22538
VUN,Ex:TSE | Src:Google,2025-06-12,109.430,109.840,109.340,109.680,20418
VUN,Ex:TSE | Src:Google,2025-06-13,109.120,109.200,108.200,108.260,36832
VUN,Ex:TSE | Src:Google,2025-06-16,108.850,109.450,108.620,109.300,42956
VUN,Ex:TSE | Src:Google,2025-06-17,108.930,109.320,108.870,109.010,34179
VUN,Ex:TSE | Src:Google,2025-06-18,109.170,110.000,109.100,109.460,29421
VUN,Ex:TSE | Src:Google,2025-06-19,109.380,110.110,108.810,109.630,41092
VUN,Ex:TSE | Src:Google,2025-06-20,110.100,110.260,109.290,109.500,45696
VUN,Ex:TSE | Src:Google,2025-06-23,109.810,110.600,109.420,110.540,42929
VUN,Ex:TSE | Src:Google,2025-06-24,111.750,111.750,111.750,111.750,45206
VUN,Ex:TSE | Src:Google,2025-06-25,111.560,111.560,111.560,111.560,29728
VUN,Ex:TSE | Src:Google,2025-06-26,111.500,111.920,111.240,111.810,30790
VUN,Ex:TSE | Src:Google,2025-06-27,112.170,113.140,112.160,112.900,61938
VUN,Ex:TSE | Src:Google,2025-06-30,112.850,112.850,112.190,112.710,49509
VUN,Ex:TSE | Src:Google,2025-07-02,112.740,113.010,112.590,112.840,22001
VUN,Ex:TSE | Src:Google,2025-07-03,113.130,113.720,113.130,113.710,99307
VUN,Ex:TSE | Src:Google,2025-07-04,113.530,113.920,113.000,113.790,25369
VUN,Ex:TSE | Src:Google,2025-07-07,113.830,113.920,113.150,113.520,34261
VUN,Ex:TSE | Src:Google,2025-07-08,113.590,113.890,113.500,113.660,29077
VUN,Ex:TSE | Src:Google,2025-07-09,114.050,114.440,113.870,114.380,28496
VUN,Ex:TSE | Src:Google,2025-07-10,114.420,114.770,114.290,114.480,33042
VUN,Ex:TSE | Src:Google,2025-07-11,113.970,114.430,113.850,114.270,29122
VUN,Ex:TSE | Src:Google,2025-07-14,114.140,114.610,113.990,114.540,19642
VUN,Ex:TSE | Src:Google,2025-07-15,114.910,114.910,114.200,114.200,29475
VUN,Ex:TSE | Src:Google,2025-07-16,114.510,114.630,113.160,114.280,54117
VUN,Ex:TSE | Src:Google,2025-07-17,114.870,115.650,114.870,115.500,36528
VUN,Ex:TSE | Src:Google,2025-07-18,115.480,115.530,115.090,115.300,32053
VUN,Ex:TSE | Src:Google,2025-07-21,115.360,115.790,115.030,115.060,37548
VUN,Ex:TSE | Src:Google,2025-07-22,115.140,115.140,114.200,114.610,25336
VUN,Ex:TSE | Src:Google,2025-07-23,115.120,115.370,114.840,115.340,48082
VUN,Ex:TSE | Src:Google,2025-07-24,115.610,116.020,115.510,115.830,37383
VUN,Ex:TSE | Src:Google,2025-07-25,116.250,116.920,116.250,116.780,32651
VUN,Ex:TSE | Src:Google,2025-07-28,117.200,117.200,116.780,117.030,31934
VUN,Ex:TSE | Src:Google,2025-07-29,117.450,117.620,116.890,117.010,50006
VUN,Ex:TSE | Src:Google,2025-07-30,117.380,117.750,116.750,117.370,42552
VUN,Ex:TSE | Src:Google,2025-07-31,118.110,118.460,116.860,117.040,55111
VUN,Ex:TSE | Src:Google,2025-08-01,115.270,115.270,113.950,114.710,143052
VUN,Ex:TSE | Src:Google,2025-08-05,116.180,116.540,115.570,115.710,48724
VUN,Ex:TSE | Src:Google,2025-08-06,115.790,116.380,115.520,116.190,39679
VUN,Ex:TSE | Src:Google,2025-08-07,116.710,117.000,115.700,116.060,36526
VUN,Ex:TSE | Src:Google,2025-08-08,116.480,117.050,116.480,116.990,26688
VUN,Ex:TSE | Src:Google,2025-08-11,117.210,117.520,116.830,116.850,45339
VUN,Ex:TSE | Src:Google,2025-08-12,117.340,118.350,117.240,118.350,32167
VUN,Ex:TSE | Src:Google,2025-08-13,118.620,118.810,118.370,118.770,30971
VUN,Ex:TSE | Src:Google,2025-08-14,118.600,119.130,118.600,118.920,37111
VUN,Ex:TSE | Src:Google,2025-08-15,119.190,119.190,118.630,118.750,33716
VUN,Ex:TSE | Src:Google,2025-08-18,118.680,118.920,118.580,118.750,58396
VUN,Ex:TSE | Src:Google,2025-08-19,118.970,119.220,118.360,118.560,47671
VUN,Ex:TSE | Src:Google,2025-08-20,118.410,118.410,117.220,118.270,47263
VUN,Ex:TSE | Src:Google,2025-08-21,118.210,118.470,117.830,118.170,46766
VUN,Ex:TSE | Src:Google,2025-08-22,118.620,119.860,118.620,119.520,51983
VUN,Ex:TSE | Src:Google,2025-08-25,119.260,119.540,119.120,119.420,37534
VUN,Ex:TSE | Src:Google,2025-08-26,119.280,119.590,119.000,119.570,62661
VUN,Ex:TSE | Src:Google,2025-08-27,119.690,119.950,119.390,119.490,42554
VUN,Ex:TSE | Src:Google,2025-08-28,119.450,119.690,119.120,119.660,35299
VUN,Ex:TSE | Src:Google,2025-08-29,119.460,119.530,118.460,118.610,116340
VUN,Ex:TSE | Src:Google,2025-09-02,118.020,118.310,117.340,118.280,60612
VUN,Ex:TSE | Src:Google,2025-09-03,118.890,119.060,118.390,118.880,53571
VUN,Ex:TSE | Src:Google,2025-09-04,119.200,120.250,119.200,120.250,50839
VUN,Ex:TSE | Src:Google,2025-09-05,120.740,120.780,119.410,120.130,70222
VUN,Ex:TSE | Src:Google,2025-09-08,120.060,120.500,120.000,120.330,62465
VUN,Ex:TSE | Src:Google,2025-09-09,120.390,120.900,119.970,120.860,26749
VUN,Ex:TSE | Src:Google,2025-09-10,121.450,121.450,120.930,121.220,45226
VUN,Ex:TSE | Src:Google,2025-09-11,121.510,122.190,121.460,122.100,28346
VUN,Ex:TSE | Src:Google,2025-09-12,122.140,122.260,121.900,122.020,25736
VUN,Ex:TSE | Src:Google,2025-09-15,122.130,122.490,121.740,121.900,61759
VUN,Ex:TSE | Src:Google,2025-09-16,121.800,121.800,121.390,121.570,46310
VUN,Ex:TSE | Src:Google,2025-09-17,121.750,121.860,121.020,121.590,33296
VUN,Ex:TSE | Src:Google,2025-09-18,122.310,123.020,122.300,122.660,47595
VUN,Ex:TSE | Src:Google,2025-09-19,123.230,123.230,122.340,123.020,57423
VUN,Ex:TSE | Src:Google,2025-09-22,122.900,123.940,122.860,123.880,25117
VUN,Ex:TSE | Src:Google,2025-09-23,123.880,124.080,123.170,123.310,38321
VUN,Ex:TSE | Src:Google,2025-09-24,124.050,124.050,123.280,123.430,29289
VUN,Ex:TSE | Src:Google,2025-09-25,122.980,123.220,122.400,123.120,40862
VUN,Ex:TSE | Src:Google,2025-09-26,123.340,123.920,123.170,123.850,40016
VUN,Ex:TSE | Src:Google,2025-09-29,124.100,126.000,123.420,125.200,35028
